epoch,train_loss,train_acc,accuracy,train_detached_loss,test_detached_loss,optimizer,loss_fn,repetition,initial_lr,actual_lr,corr_p,epoch_time,method
57,0.07294238913059235,0.9317333333333333,0.9289,0.0040381350044781964,0.004296112882997841,Adam,,,1e-06,1e-06,0.2,0.7330930233001709,MC
58,0.07293802308241526,0.9317166666666666,0.9289,0.0040349726380780335,0.004297647328488529,Adam,,,1e-06,1e-06,0.2,0.7260632514953613,MC
59,0.07293379352092742,0.9317333333333333,0.9292,0.004031882264154653,0.004299100842326879,Adam,,,1e-06,1e-06,0.2,0.7291038036346436,MC
60,0.07292962723573049,0.93185,0.9295,0.00402887659650296,0.004300786153506488,Adam,,,1e-06,1e-06,0.2,0.8509089946746826,MC
61,0.07292553191979727,0.93185,0.9296,0.004025963625125587,0.004302383109461516,Adam,,,1e-06,1e-06,0.2,0.7382986545562744,MC
62,0.07292154253323872,0.9319666666666667,0.9296,0.004023116620412717,0.004304087110236287,Adam,,,1e-06,1e-06,0.2,0.7534840106964111,MC
63,0.0729176200946172,0.9320333333333334,0.9297,0.0040203500247250005,0.004305685938429087,Adam,,,1e-06,1e-06,0.2,0.7830390930175781,MC
64,0.07291375670433044,0.9320666666666667,0.9299,0.004017692698414127,0.004307387802936137,Adam,,,1e-06,1e-06,0.2,0.7439553737640381,MC
65,0.07290998260180155,0.9320833333333334,0.9298,0.0040150574004277585,0.0043091166926547885,Adam,,,1e-06,1e-06,0.2,0.7324092388153076,MC
66,0.07290625570615132,0.93215,0.9298,0.004012521980547657,0.004310898131318391,Adam,,,1e-06,1e-06,0.2,0.7325277328491211,MC
67,0.07290262628396352,0.9322,0.9296,0.004010072007620086,0.004312685985956341,Adam,,,1e-06,1e-06,0.2,0.730463981628418,MC
68,0.0728990267197291,0.9322666666666667,0.9296,0.004007630099635571,0.004314574244245886,Adam,,,1e-06,1e-06,0.2,0.7312140464782715,MC
69,0.07289553095499675,0.9323166666666667,0.9297,0.004005303168048461,0.00431636687098071,Adam,,,1e-06,1e-06,0.2,0.7293457984924316,MC
70,0.07289206006526947,0.9324333333333333,0.9299,0.0040030003231639666,0.004318209065683186,Adam,,,1e-06,1e-06,0.2,0.7857379913330078,MC
71,0.07288865516185761,0.9324666666666667,0.9298,0.004000779411724458,0.004320105083100498,Adam,,,1e-06,1e-06,0.2,0.7306668758392334,MC
72,0.07288530136744181,0.9324833333333333,0.9298,0.003998634475966294,0.004322081124410033,Adam,,,1e-06,1e-06,0.2,0.7330100536346436,MC
73,0.07288200952212016,0.9326166666666666,0.9297,0.00399649261959518,0.004323972816765309,Adam,,,1e-06,1e-06,0.2,0.7310991287231445,MC
74,0.07287877931594848,0.9328166666666666,0.9296,0.003994429901242256,0.004325867253355682,Adam,,,1e-06,1e-06,0.2,0.7352938652038574,MC
75,0.07287557736237844,0.9328333333333333,0.9296,0.003992417242998878,0.004327817983459681,Adam,,,1e-06,1e-06,0.2,0.7309849262237549,MC
76,0.0728724544207255,0.9328833333333333,0.9295,0.003990461990671853,0.004329839278291911,Adam,,,1e-06,1e-06,0.2,0.7298460006713867,MC
77,0.07286935116449991,0.9329166666666666,0.9293,0.003988505262105415,0.004331825943477452,Adam,,,1e-06,1e-06,0.2,0.7286291122436523,MC
78,0.0728662827650706,0.9329666666666667,0.9293,0.003986672748935719,0.004333878570050001,Adam,,,1e-06,1e-06,0.2,0.7305259704589844,MC
79,0.07286328522364298,0.93295,0.9291,0.003984849751895915,0.00433591550597921,Adam,,,1e-06,1e-06,0.2,0.7278168201446533,MC
80,0.0728603355328242,0.9328666666666666,0.9291,0.003983020951133221,0.004337853235751391,Adam,,,1e-06,1e-06,0.2,0.7282140254974365,MC
