epoch,train_loss,train_acc,accuracy,train_detached_loss,test_detached_loss,optimizer,loss_fn,repetition,initial_lr,actual_lr,corr_p,epoch_time,method
55,0.015175730925798415,0.9262666666666667,0.9224,0.004786558169250687,0.004840240872837603,Adam,,,1e-06,1e-06,0.2,1.2152562141418457,FWD
56,0.01517554789185524,0.9264166666666667,0.9225,0.004786465028238793,0.004843671014904976,Adam,,,1e-06,1e-06,0.2,1.2012841701507568,FWD
57,0.015175368937849999,0.9264333333333333,0.9226,0.004786489703630408,0.004847109084948897,Adam,,,1e-06,1e-06,0.2,1.198307991027832,FWD
58,0.01517519262333711,0.92655,0.9226,0.004786600957407306,0.004850663995556534,Adam,,,1e-06,1e-06,0.2,1.1997978687286377,FWD
59,0.015175019306937853,0.9266166666666666,0.923,0.00478672245554626,0.004854193917661905,Adam,,,1e-06,1e-06,0.2,1.1958250999450684,FWD
60,0.015174849484364192,0.9267666666666666,0.9227,0.004787042627763003,0.004857887331582606,Adam,,,1e-06,1e-06,0.2,1.1950719356536865,FWD
61,0.015174681599934896,0.9269,0.9228,0.004787361635205646,0.004861426621116697,Adam,,,1e-06,1e-06,0.2,1.204578161239624,FWD
62,0.015174517954389254,0.9269166666666667,0.9232,0.00478780085593462,0.0048650356190279125,Adam,,,1e-06,1e-06,0.2,1.204529047012329,FWD
63,0.01517435463666916,0.9268833333333333,0.923,0.004788300650504728,0.004868699963577092,Adam,,,1e-06,1e-06,0.2,1.2007102966308594,FWD
64,0.01517419594526291,0.9269833333333334,0.923,0.004788900438075264,0.004872547017224133,Adam,,,1e-06,1e-06,0.2,1.2117729187011719,FWD
65,0.015174038124084473,0.9269,0.923,0.004789637653777996,0.004876310838758945,Adam,,,1e-06,1e-06,0.2,1.2654879093170166,FWD
66,0.015173883540431659,0.9269833333333334,0.9228,0.004790371034418543,0.004880086780339479,Adam,,,1e-06,1e-06,0.2,1.2034428119659424,FWD
67,0.01517373194495837,0.927,0.9228,0.004791265380755067,0.0048840376744046805,Adam,,,1e-06,1e-06,0.2,1.1975867748260498,FWD
68,0.015173581276337306,0.9270166666666667,0.9225,0.004792207539795587,0.004887881196290254,Adam,,,1e-06,1e-06,0.2,1.1972262859344482,FWD
69,0.01517343447804451,0.9270666666666667,0.9224,0.004793244909246762,0.004891926031559706,Adam,,,1e-06,1e-06,0.2,1.2006440162658691,FWD
70,0.015173289247353871,0.9271333333333334,0.9222,0.0047943615383158125,0.004895800251699984,Adam,,,1e-06,1e-06,0.2,1.1939127445220947,FWD
71,0.015173145445187887,0.9271,0.9223,0.004795511726507296,0.0048997938051819805,Adam,,,1e-06,1e-06,0.2,1.2035448551177979,FWD
72,0.015173003604014714,0.9271833333333334,0.9221,0.004796766377209375,0.004903836828842759,Adam,,,1e-06,1e-06,0.2,1.2086410522460938,FWD
73,0.015172864619890848,0.9272,0.9224,0.004798138275059561,0.004908042373135686,Adam,,,1e-06,1e-06,0.2,1.198768138885498,FWD
74,0.015172726819912592,0.9272,0.9225,0.004799525421392173,0.004912099640257656,Adam,,,1e-06,1e-06,0.2,1.2021868228912354,FWD
75,0.015172591850161553,0.9272666666666667,0.9224,0.004801021114115914,0.004916227183118463,Adam,,,1e-06,1e-06,0.2,1.1996021270751953,FWD
76,0.015172457600633304,0.9273666666666667,0.9223,0.0048025334867959225,0.004920460796542465,Adam,,,1e-06,1e-06,0.2,1.2004029750823975,FWD
77,0.015172326311469078,0.9272833333333333,0.9225,0.004804122239165008,0.004924600939825177,Adam,,,1e-06,1e-06,0.2,1.1977159976959229,FWD
78,0.015172195449471473,0.9273666666666667,0.9225,0.004805758066040774,0.0049288052637130025,Adam,,,1e-06,1e-06,0.2,1.2014548778533936,FWD
79,0.015172067717711131,0.9273666666666667,0.9225,0.004807473455555737,0.004933117493707687,Adam,,,1e-06,1e-06,0.2,1.2025651931762695,FWD
80,0.015171941305200259,0.92745,0.9225,0.00480921454684188,0.004937332926318049,Adam,,,1e-06,1e-06,0.2,1.2555460929870605,FWD
